Starting latency sender on interface: vcan0
Sent speed: 14.491175 at timestamp: 1765553128.790245
Sent speed: 23.485561 at timestamp: 1765553128.805506
Sent speed: 95.896614 at timestamp: 1765553128.821714
Sent speed: 38.757698 at timestamp: 1765553128.832384
Sent speed: 54.520435 at timestamp: 1765553128.843604
Sent speed: 84.479965 at timestamp: 1765553128.855634
Sent speed: 22.356152 at timestamp: 1765553128.865998
Sent speed: 40.824543 at timestamp: 1765553128.880431
Sent speed: 12.499199 at timestamp: 1765553128.890736
Sent speed: 45.062279 at timestamp: 1765553128.901905
Sent speed: 43.028561 at timestamp: 1765553128.913596
Sent speed: 86.984726 at timestamp: 1765553128.925126
Sent speed: 61.274956 at timestamp: 1765553128.943038
Sent speed: 60.717075 at timestamp: 1765553128.956378
Sent speed: 68.229546 at timestamp: 1765553128.980421
Sent speed: 15.653947 at timestamp: 1765553128.991893
Sent speed: 91.455215 at timestamp: 1765553129.002151
Sent speed: 89.669617 at timestamp: 1765553129.018033
Sent speed: 98.265007 at timestamp: 1765553129.031693
Sent speed: 45.265888 at timestamp: 1765553129.042386
Sent speed: 51.537270 at timestamp: 1765553129.054923
Sent speed: 0.913592 at timestamp: 1765553129.066365
Sent speed: 14.161165 at timestamp: 1765553129.077522
Sent speed: 50.145687 at timestamp: 1765553129.089435
Sent speed: 56.154285 at timestamp: 1765553129.101530
Sent speed: 5.481333 at timestamp: 1765553129.112778
Sent speed: 38.445412 at timestamp: 1765553129.123643
Sent speed: 53.022705 at timestamp: 1765553129.134562
Sent speed: 19.998520 at timestamp: 1765553129.146530
Sent speed: 10.453500 at timestamp: 1765553129.158977
Sent speed: 17.363342 at timestamp: 1765553129.172350
Sent speed: 33.108551 at timestamp: 1765553129.183625
Sent speed: 31.554478 at timestamp: 1765553129.195628
Sent speed: 67.413094 at timestamp: 1765553129.208589
Sent speed: 18.046986 at timestamp: 1765553129.224551
Sent speed: 91.015335 at timestamp: 1765553129.238372
Sent speed: 98.537201 at timestamp: 1765553129.248990
Sent speed: 76.631645 at timestamp: 1765553129.261288
Sent speed: 15.541003 at timestamp: 1765553129.271815
Sent speed: 61.045818 at timestamp: 1765553129.283318
Sent speed: 1.475563 at timestamp: 1765553129.293818
Sent speed: 53.963490 at timestamp: 1765553129.304697
Sent speed: 44.160519 at timestamp: 1765553129.315004
Sent speed: 99.429199 at timestamp: 1765553129.325546
Sent speed: 78.554520 at timestamp: 1765553129.337656
Sent speed: 35.242977 at timestamp: 1765553129.347899
Sent speed: 99.569946 at timestamp: 1765553129.362428
Sent speed: 14.328504 at timestamp: 1765553129.372908
Sent speed: 66.908005 at timestamp: 1765553129.383727
Sent speed: 89.791832 at timestamp: 1765553129.395290
Sent speed: 85.503700 at timestamp: 1765553129.405795
Sent speed: 7.814285 at timestamp: 1765553129.416163
Sent speed: 95.694611 at timestamp: 1765553129.429759
Sent speed: 31.819530 at timestamp: 1765553129.442586
Sent speed: 20.638245 at timestamp: 1765553129.457963
Sent speed: 6.362475 at timestamp: 1765553129.468593
Sent speed: 96.552917 at timestamp: 1765553129.479523
Sent speed: 81.025909 at timestamp: 1765553129.489797
Sent speed: 20.559553 at timestamp: 1765553129.500408
Sent speed: 93.111794 at timestamp: 1765553129.510973
Sent speed: 87.216438 at timestamp: 1765553129.521453
Sent speed: 81.433365 at timestamp: 1765553129.532425
Sent speed: 28.301563 at timestamp: 1765553129.543534
Sent speed: 3.237419 at timestamp: 1765553129.554150
Sent speed: 22.389490 at timestamp: 1765553129.567438
Sent speed: 86.185768 at timestamp: 1765553129.578416
Sent speed: 72.613007 at timestamp: 1765553129.591597
Sent speed: 65.445450 at timestamp: 1765553129.603657
Sent speed: 84.446129 at timestamp: 1765553129.613820
Sent speed: 96.484055 at timestamp: 1765553129.624722
Sent speed: 39.105324 at timestamp: 1765553129.635177
Sent speed: 42.177765 at timestamp: 1765553129.645620
Sent speed: 90.007576 at timestamp: 1765553129.656689
Sent speed: 49.097656 at timestamp: 1765553129.667642
Sent speed: 75.068626 at timestamp: 1765553129.679435
Sent speed: 99.070396 at timestamp: 1765553129.694726
Sent speed: 53.950596 at timestamp: 1765553129.705066
Sent speed: 95.969055 at timestamp: 1765553129.715433
Sent speed: 93.772263 at timestamp: 1765553129.725982
Sent speed: 89.100609 at timestamp: 1765553129.738734
Sent speed: 7.014122 at timestamp: 1765553129.749609
Sent speed: 16.084263 at timestamp: 1765553129.760500
Sent speed: 82.144775 at timestamp: 1765553129.770692
Sent speed: 95.003883 at timestamp: 1765553129.782539
Sent speed: 13.752333 at timestamp: 1765553129.792935
Sent speed: 13.428039 at timestamp: 1765553129.806274
Sent speed: 14.942365 at timestamp: 1765553129.817547
Sent speed: 79.109970 at timestamp: 1765553129.828657
Sent speed: 96.825401 at timestamp: 1765553129.838908
Sent speed: 16.706200 at timestamp: 1765553129.853289
Sent speed: 45.221527 at timestamp: 1765553129.863860
Sent speed: 36.833344 at timestamp: 1765553129.874069
Sent speed: 64.372536 at timestamp: 1765553129.890511
Sent speed: 83.561066 at timestamp: 1765553129.900917
Sent speed: 5.020648 at timestamp: 1765553129.911426
Sent speed: 7.410153 at timestamp: 1765553129.923790
Sent speed: 68.568375 at timestamp: 1765553129.935439
Sent speed: 22.719612 at timestamp: 1765553129.945997
Sent speed: 20.053982 at timestamp: 1765553129.956908
Sent speed: 99.032341 at timestamp: 1765553129.968721
Sent speed: 42.283424 at timestamp: 1765553129.978934
Sent speed: 40.345341 at timestamp: 1765553129.990822
Sent speed: 78.301582 at timestamp: 1765553130.001021
Sent speed: 26.729282 at timestamp: 1765553130.014641
Sent speed: 38.187748 at timestamp: 1765553130.026422
Sent speed: 0.541220 at timestamp: 1765553130.041895
Sent speed: 73.503586 at timestamp: 1765553130.052379
Sent speed: 79.057251 at timestamp: 1765553130.065355
Sent speed: 6.775167 at timestamp: 1765553130.077561
Sent speed: 96.343094 at timestamp: 1765553130.088009
Sent speed: 13.432220 at timestamp: 1765553130.100605
Sent speed: 38.743420 at timestamp: 1765553130.111058
Sent speed: 46.585800 at timestamp: 1765553130.126387
Sent speed: 7.886559 at timestamp: 1765553130.139288
Sent speed: 23.638639 at timestamp: 1765553130.151114
Sent speed: 29.078802 at timestamp: 1765553130.166503
Sent speed: 80.478409 at timestamp: 1765553130.176862
Sent speed: 36.424034 at timestamp: 1765553130.189406
Sent speed: 12.841134 at timestamp: 1765553130.200043
Sent speed: 90.556526 at timestamp: 1765553130.212699
Sent speed: 52.714241 at timestamp: 1765553130.223509
Sent speed: 28.628439 at timestamp: 1765553130.233914
Sent speed: 2.443751 at timestamp: 1765553130.246786
Sent speed: 82.443237 at timestamp: 1765553130.257497
Sent speed: 88.922173 at timestamp: 1765553130.268347
Sent speed: 76.357460 at timestamp: 1765553130.280452
Sent speed: 92.662544 at timestamp: 1765553130.293574
Sent speed: 45.193150 at timestamp: 1765553130.304058
Sent speed: 31.437302 at timestamp: 1765553130.315399
Sent speed: 17.497444 at timestamp: 1765553130.327751
Sent speed: 17.324984 at timestamp: 1765553130.339223
Sent speed: 42.745407 at timestamp: 1765553130.350466
Sent speed: 88.933090 at timestamp: 1765553130.360843
Sent speed: 98.359367 at timestamp: 1765553130.371764
Sent speed: 46.989594 at timestamp: 1765553130.382071
Sent speed: 60.319157 at timestamp: 1765553130.392840
Sent speed: 97.931412 at timestamp: 1765553130.406819
Sent speed: 18.222233 at timestamp: 1765553130.417559
Sent speed: 0.250657 at timestamp: 1765553130.429013
Sent speed: 80.924469 at timestamp: 1765553130.442909
Sent speed: 43.655960 at timestamp: 1765553130.453151
Sent speed: 51.536072 at timestamp: 1765553130.464794
Sent speed: 79.959221 at timestamp: 1765553130.478140
Sent speed: 17.504860 at timestamp: 1765553130.488859
Sent speed: 12.337002 at timestamp: 1765553130.501449
Sent speed: 9.424064 at timestamp: 1765553130.518049
Sent speed: 58.879749 at timestamp: 1765553130.531730
Sent speed: 50.963680 at timestamp: 1765553130.541942
Sent speed: 11.083940 at timestamp: 1765553130.552281
Sent speed: 3.590553 at timestamp: 1765553130.563484
Sent speed: 6.571399 at timestamp: 1765553130.574415
Sent speed: 70.469398 at timestamp: 1765553130.585691
Sent speed: 45.666046 at timestamp: 1765553130.597288
Sent speed: 16.198483 at timestamp: 1765553130.607593
Sent speed: 62.907143 at timestamp: 1765553130.621821
Sent speed: 63.564968 at timestamp: 1765553130.635475
Sent speed: 10.547338 at timestamp: 1765553130.649311
Sent speed: 26.182631 at timestamp: 1765553130.659709
Sent speed: 2.825546 at timestamp: 1765553130.671766
Sent speed: 12.126589 at timestamp: 1765553130.686430
Sent speed: 13.478305 at timestamp: 1765553130.696793
Sent speed: 87.434814 at timestamp: 1765553130.708457
Sent speed: 51.984291 at timestamp: 1765553130.718889
Sent speed: 67.814316 at timestamp: 1765553130.729125
Sent speed: 92.289223 at timestamp: 1765553130.739765
Sent speed: 62.648659 at timestamp: 1765553130.751554
Sent speed: 32.897991 at timestamp: 1765553130.761792
Sent speed: 6.481236 at timestamp: 1765553130.772531
Sent speed: 15.787561 at timestamp: 1765553130.782928
Sent speed: 74.680969 at timestamp: 1765553130.794495
Sent speed: 75.332954 at timestamp: 1765553130.805724
Sent speed: 19.981817 at timestamp: 1765553130.816879
Sent speed: 97.619095 at timestamp: 1765553130.830339
Sent speed: 55.050423 at timestamp: 1765553130.844760
Sent speed: 9.945438 at timestamp: 1765553130.855493
Sent speed: 35.867786 at timestamp: 1765553130.865761
Sent speed: 38.474304 at timestamp: 1765553130.876053
Sent speed: 93.561623 at timestamp: 1765553130.889002
Sent speed: 38.310127 at timestamp: 1765553130.900428
Sent speed: 24.008497 at timestamp: 1765553130.911415
Sent speed: 44.515656 at timestamp: 1765553130.922802
Sent speed: 42.107288 at timestamp: 1765553130.935403
Sent speed: 12.264036 at timestamp: 1765553130.946024
Sent speed: 4.339261 at timestamp: 1765553130.957792
Sent speed: 8.414157 at timestamp: 1765553130.968440
Sent speed: 24.969006 at timestamp: 1765553130.979727
Sent speed: 70.321342 at timestamp: 1765553130.991545
Sent speed: 56.641895 at timestamp: 1765553131.002058
Sent speed: 20.958111 at timestamp: 1765553131.014484
Sent speed: 41.427711 at timestamp: 1765553131.028881
Sent speed: 55.012764 at timestamp: 1765553131.040503
Sent speed: 93.727844 at timestamp: 1765553131.052297
Sent speed: 69.330231 at timestamp: 1765553131.062562
Sent speed: 73.587570 at timestamp: 1765553131.073580
Sent speed: 96.029617 at timestamp: 1765553131.084362
Sent speed: 93.943382 at timestamp: 1765553131.095051
Sent speed: 74.055954 at timestamp: 1765553131.106478
Sent speed: 26.312696 at timestamp: 1765553131.117580
Sent speed: 45.749359 at timestamp: 1765553131.130594
Sent speed: 7.790174 at timestamp: 1765553131.140876
Sent speed: 37.322884 at timestamp: 1765553131.151515
Sent speed: 94.787018 at timestamp: 1765553131.162349
Sent speed: 6.886867 at timestamp: 1765553131.172614
Sent speed: 56.914474 at timestamp: 1765553131.184429
Sent speed: 53.435123 at timestamp: 1765553131.195237
Sent speed: 26.866156 at timestamp: 1765553131.207809
Sent speed: 18.031132 at timestamp: 1765553131.218434
Sent speed: 44.981514 at timestamp: 1765553131.228596
Sent speed: 11.931526 at timestamp: 1765553131.240559
Sent speed: 31.948826 at timestamp: 1765553131.251638
Sent speed: 69.648376 at timestamp: 1765553131.263955
Sent speed: 68.016335 at timestamp: 1765553131.275140
Sent speed: 91.496742 at timestamp: 1765553131.286133
Sent speed: 98.292564 at timestamp: 1765553131.296616
Sent speed: 10.109032 at timestamp: 1765553131.307726
Sent speed: 52.476574 at timestamp: 1765553131.318492
Sent speed: 29.646402 at timestamp: 1765553131.336343
Sent speed: 94.020691 at timestamp: 1765553131.346751
Sent speed: 61.356537 at timestamp: 1765553131.358009
Sent speed: 84.108604 at timestamp: 1765553131.370337
Sent speed: 71.535278 at timestamp: 1765553131.381380
Sent speed: 66.038925 at timestamp: 1765553131.393230
Sent speed: 90.353455 at timestamp: 1765553131.403598
Sent speed: 91.159065 at timestamp: 1765553131.414255
Sent speed: 25.956804 at timestamp: 1765553131.425038
Sent speed: 22.132277 at timestamp: 1765553131.435972
Sent speed: 9.089412 at timestamp: 1765553131.446988
Sent speed: 77.950066 at timestamp: 1765553131.458322
Sent speed: 51.265263 at timestamp: 1765553131.468832
Sent speed: 72.262749 at timestamp: 1765553131.479061
Sent speed: 63.667953 at timestamp: 1765553131.491029
Sent speed: 32.502129 at timestamp: 1765553131.501878
Sent speed: 72.312798 at timestamp: 1765553131.513432
Sent speed: 68.678307 at timestamp: 1765553131.526012
Sent speed: 32.444798 at timestamp: 1765553131.536945
Sent speed: 78.970268 at timestamp: 1765553131.550076
Sent speed: 37.291260 at timestamp: 1765553131.564539
Sent speed: 48.104729 at timestamp: 1765553131.575031
Sent speed: 28.407570 at timestamp: 1765553131.585932
Sent speed: 41.667564 at timestamp: 1765553131.598435
Sent speed: 8.968280 at timestamp: 1765553131.612815
Sent speed: 22.127392 at timestamp: 1765553131.623842
Sent speed: 13.463257 at timestamp: 1765553131.634665
Sent speed: 8.310968 at timestamp: 1765553131.648063
Sent speed: 17.159349 at timestamp: 1765553131.659271
Sent speed: 23.064909 at timestamp: 1765553131.669828
Sent speed: 2.008514 at timestamp: 1765553131.682737
Sent speed: 77.656136 at timestamp: 1765553131.693324
Sent speed: 14.323414 at timestamp: 1765553131.703685
Sent speed: 9.530088 at timestamp: 1765553131.714065
Sent speed: 37.488415 at timestamp: 1765553131.724881
Sent speed: 32.056709 at timestamp: 1765553131.737112
Sent speed: 27.185032 at timestamp: 1765553131.749316
Sent speed: 76.184860 at timestamp: 1765553131.759633
Sent speed: 24.195763 at timestamp: 1765553131.770379
Sent speed: 70.053391 at timestamp: 1765553131.780726
Sent speed: 40.950653 at timestamp: 1765553131.791318
Sent speed: 7.663328 at timestamp: 1765553131.801956
Sent speed: 76.580887 at timestamp: 1765553131.815360
Sent speed: 57.609249 at timestamp: 1765553131.826395
Sent speed: 20.542854 at timestamp: 1765553131.838180
Sent speed: 12.208893 at timestamp: 1765553131.849275
Sent speed: 10.708733 at timestamp: 1765553131.861769
Sent speed: 68.397697 at timestamp: 1765553131.873669
Sent speed: 50.136215 at timestamp: 1765553131.884928
Sent speed: 31.459337 at timestamp: 1765553131.896827
Sent speed: 64.499565 at timestamp: 1765553131.909487
Sent speed: 56.177212 at timestamp: 1765553131.920196
Sent speed: 54.382370 at timestamp: 1765553131.931003
Sent speed: 60.105247 at timestamp: 1765553131.941889
Sent speed: 35.336819 at timestamp: 1765553131.952290
Sent speed: 80.379150 at timestamp: 1765553131.963258
Sent speed: 13.506407 at timestamp: 1765553131.974378
Sent speed: 24.426107 at timestamp: 1765553131.984898
Sent speed: 71.708328 at timestamp: 1765553131.997232
Sent speed: 34.822090 at timestamp: 1765553132.007747
Sent speed: 5.008965 at timestamp: 1765553132.018721
Sent speed: 59.788914 at timestamp: 1765553132.029500
Sent speed: 11.492427 at timestamp: 1765553132.041856
Sent speed: 95.787239 at timestamp: 1765553132.055038
Sent speed: 95.181053 at timestamp: 1765553132.066445
Sent speed: 55.889606 at timestamp: 1765553132.076687
Sent speed: 65.759132 at timestamp: 1765553132.087334
Sent speed: 24.963531 at timestamp: 1765553132.101024
Sent speed: 52.400112 at timestamp: 1765553132.111974
Sent speed: 59.326363 at timestamp: 1765553132.126898
Sent speed: 85.999802 at timestamp: 1765553132.137877
Sent speed: 66.344429 at timestamp: 1765553132.148438
Sent speed: 0.611921 at timestamp: 1765553132.158832
Sent speed: 4.514966 at timestamp: 1765553132.169309
Sent speed: 49.403271 at timestamp: 1765553132.180456
Sent speed: 36.576931 at timestamp: 1765553132.190703
Sent speed: 39.408466 at timestamp: 1765553132.201054
Sent speed: 14.128036 at timestamp: 1765553132.215641
Sent speed: 12.569465 at timestamp: 1765553132.226254
Sent speed: 92.660538 at timestamp: 1765553132.236790
Sent speed: 2.124747 at timestamp: 1765553132.249833
Sent speed: 93.309250 at timestamp: 1765553132.260247
Sent speed: 31.368511 at timestamp: 1765553132.271013
Sent speed: 65.721863 at timestamp: 1765553132.281853
Sent speed: 30.107176 at timestamp: 1765553132.297737
Sent speed: 70.146622 at timestamp: 1765553132.308525
Sent speed: 42.508877 at timestamp: 1765553132.319189
Sent speed: 7.939329 at timestamp: 1765553132.331492
Sent speed: 98.622375 at timestamp: 1765553132.342677
Sent speed: 60.623188 at timestamp: 1765553132.352922
Sent speed: 43.974842 at timestamp: 1765553132.363965
Sent speed: 65.964630 at timestamp: 1765553132.374959
Sent speed: 62.979996 at timestamp: 1765553132.387583
Sent speed: 78.931618 at timestamp: 1765553132.398689
Sent speed: 24.453756 at timestamp: 1765553132.409419
Sent speed: 9.338062 at timestamp: 1765553132.419955
Sent speed: 40.696785 at timestamp: 1765553132.430752
Sent speed: 23.077091 at timestamp: 1765553132.441389
Sent speed: 16.514675 at timestamp: 1765553132.454406
Sent speed: 60.105198 at timestamp: 1765553132.466605
Sent speed: 35.345276 at timestamp: 1765553132.476780
Sent speed: 84.575806 at timestamp: 1765553132.488783
Sent speed: 86.579582 at timestamp: 1765553132.500505
Sent speed: 75.754059 at timestamp: 1765553132.514634
Sent speed: 65.924088 at timestamp: 1765553132.524970
Sent speed: 4.637672 at timestamp: 1765553132.536783
Sent speed: 70.659088 at timestamp: 1765553132.549342
Sent speed: 39.453503 at timestamp: 1765553132.560427
Sent speed: 13.041586 at timestamp: 1765553132.570966
Sent speed: 51.401646 at timestamp: 1765553132.582934
Sent speed: 16.417936 at timestamp: 1765553132.594609
Sent speed: 72.211212 at timestamp: 1765553132.605188
Sent speed: 30.730623 at timestamp: 1765553132.616623
Sent speed: 28.988859 at timestamp: 1765553132.628883
Sent speed: 54.791294 at timestamp: 1765553132.639671
Sent speed: 46.076450 at timestamp: 1765553132.654735
Sent speed: 73.757507 at timestamp: 1765553132.666263
Sent speed: 58.568336 at timestamp: 1765553132.681428
Sent speed: 49.894627 at timestamp: 1765553132.692894
Sent speed: 5.027884 at timestamp: 1765553132.704509
Sent speed: 82.377563 at timestamp: 1765553132.717069
Sent speed: 10.989191 at timestamp: 1765553132.727328
Sent speed: 43.570629 at timestamp: 1765553132.738448
Sent speed: 26.983400 at timestamp: 1765553132.749168
Sent speed: 38.307472 at timestamp: 1765553132.760466
Sent speed: 86.267303 at timestamp: 1765553132.771223
Sent speed: 51.059013 at timestamp: 1765553132.782645
Sent speed: 51.067036 at timestamp: 1765553132.793039
Sent speed: 14.313854 at timestamp: 1765553132.804179
Sent speed: 19.842432 at timestamp: 1765553132.814780
Sent speed: 60.020763 at timestamp: 1765553132.825532
Sent speed: 82.874092 at timestamp: 1765553132.836165
Sent speed: 49.857159 at timestamp: 1765553132.849859
Sent speed: 24.341789 at timestamp: 1765553132.861877
Sent speed: 7.974126 at timestamp: 1765553132.873725
Sent speed: 8.117313 at timestamp: 1765553132.884361
Sent speed: 21.670107 at timestamp: 1765553132.895301
Sent speed: 8.719446 at timestamp: 1765553132.905720
Sent speed: 61.591766 at timestamp: 1765553132.917358
Sent speed: 19.279966 at timestamp: 1765553132.931673
Sent speed: 63.123882 at timestamp: 1765553132.942251
Sent speed: 88.301743 at timestamp: 1765553132.962657
Sent speed: 47.178089 at timestamp: 1765553132.973409
Sent speed: 59.839241 at timestamp: 1765553132.984478
Sent speed: 81.527267 at timestamp: 1765553132.995680
Sent speed: 41.217381 at timestamp: 1765553133.007992
Sent speed: 36.737698 at timestamp: 1765553133.023167
Sent speed: 39.767715 at timestamp: 1765553133.033535
Sent speed: 55.996662 at timestamp: 1765553133.043866
Sent speed: 11.710879 at timestamp: 1765553133.055133
Sent speed: 83.131966 at timestamp: 1765553133.065928
Sent speed: 51.605450 at timestamp: 1765553133.076869
Sent speed: 80.603943 at timestamp: 1765553133.088314
Sent speed: 83.141693 at timestamp: 1765553133.098991
Sent speed: 7.815397 at timestamp: 1765553133.109634
Sent speed: 33.971989 at timestamp: 1765553133.120467
Sent speed: 19.699469 at timestamp: 1765553133.131073
Sent speed: 30.850166 at timestamp: 1765553133.141788
Sent speed: 14.682523 at timestamp: 1765553133.154471
Sent speed: 11.164515 at timestamp: 1765553133.165501
Sent speed: 22.342972 at timestamp: 1765553133.177461
Sent speed: 61.436607 at timestamp: 1765553133.187867
Sent speed: 45.639900 at timestamp: 1765553133.198424
Sent speed: 80.080536 at timestamp: 1765553133.211835
Sent speed: 54.285313 at timestamp: 1765553133.222257
Sent speed: 90.341568 at timestamp: 1765553133.232943
Sent speed: 44.390114 at timestamp: 1765553133.243849
Sent speed: 22.804707 at timestamp: 1765553133.263642
Sent speed: 71.080429 at timestamp: 1765553133.274472
Sent speed: 74.784264 at timestamp: 1765553133.285190
Sent speed: 4.360548 at timestamp: 1765553133.295616
Sent speed: 15.990220 at timestamp: 1765553133.307320
Sent speed: 96.161285 at timestamp: 1765553133.322552
Sent speed: 36.787159 at timestamp: 1765553133.340189
Sent speed: 79.016243 at timestamp: 1765553133.350451
Sent speed: 82.597816 at timestamp: 1765553133.360724
Sent speed: 58.823044 at timestamp: 1765553133.372397
Sent speed: 15.981439 at timestamp: 1765553133.384707
Sent speed: 6.249506 at timestamp: 1765553133.406534
Sent speed: 97.835464 at timestamp: 1765553133.417717
Sent speed: 59.575359 at timestamp: 1765553133.430537
Sent speed: 1.622994 at timestamp: 1765553133.441039
Sent speed: 33.288967 at timestamp: 1765553133.452596
Sent speed: 29.604452 at timestamp: 1765553133.463399
Sent speed: 29.455816 at timestamp: 1765553133.474359
Sent speed: 85.888603 at timestamp: 1765553133.486187
Sent speed: 68.728966 at timestamp: 1765553133.501645
Sent speed: 77.252296 at timestamp: 1765553133.512197
Sent speed: 59.956974 at timestamp: 1765553133.524567
Sent speed: 23.688490 at timestamp: 1765553133.536186
Sent speed: 86.883789 at timestamp: 1765553133.546788
Sent speed: 59.435455 at timestamp: 1765553133.559286
Sent speed: 62.123005 at timestamp: 1765553133.570418
Sent speed: 30.190123 at timestamp: 1765553133.581510
Sent speed: 55.143730 at timestamp: 1765553133.592410
Sent speed: 26.240805 at timestamp: 1765553133.602620
Sent speed: 83.152122 at timestamp: 1765553133.613288
Sent speed: 83.458778 at timestamp: 1765553133.625011
Sent speed: 68.417923 at timestamp: 1765553133.639195
Sent speed: 54.191666 at timestamp: 1765553133.649585
Sent speed: 26.755350 at timestamp: 1765553133.659971
Sent speed: 27.393114 at timestamp: 1765553133.670888
Sent speed: 45.851887 at timestamp: 1765553133.681559
Sent speed: 57.934040 at timestamp: 1765553133.692988
Sent speed: 79.891037 at timestamp: 1765553133.710256
Sent speed: 52.976353 at timestamp: 1765553133.721329
Sent speed: 13.141932 at timestamp: 1765553133.733839
Sent speed: 12.600629 at timestamp: 1765553133.744811
Sent speed: 19.377335 at timestamp: 1765553133.756695
Sent speed: 61.055923 at timestamp: 1765553133.767260
Sent speed: 26.656071 at timestamp: 1765553133.777896
Sent speed: 78.625908 at timestamp: 1765553133.788384
Sent speed: 50.962746 at timestamp: 1765553133.799173
Sent speed: 45.929962 at timestamp: 1765553133.809774
Sent speed: 71.367996 at timestamp: 1765553133.820637
Sent speed: 94.605698 at timestamp: 1765553133.830969
Sent speed: 27.326832 at timestamp: 1765553133.845514
Sent speed: 55.582714 at timestamp: 1765553133.859362
Sent speed: 79.892342 at timestamp: 1765553133.873213
Sent speed: 93.646149 at timestamp: 1765553133.904182
Sent speed: 2.013669 at timestamp: 1765553133.914512
Sent speed: 70.215538 at timestamp: 1765553133.924985
Sent speed: 0.342003 at timestamp: 1765553133.939294
Sent speed: 60.604137 at timestamp: 1765553133.949824
Sent speed: 90.462151 at timestamp: 1765553133.961505
Sent speed: 70.668343 at timestamp: 1765553133.973150
Sent speed: 11.782846 at timestamp: 1765553133.984748
Sent speed: 99.396690 at timestamp: 1765553134.009848
Sent speed: 27.186769 at timestamp: 1765553134.020373
Sent speed: 42.078445 at timestamp: 1765553134.031853
Sent speed: 35.048340 at timestamp: 1765553134.047479
Sent speed: 99.481216 at timestamp: 1765553134.067317
Sent speed: 21.931498 at timestamp: 1765553134.086775
Sent speed: 43.222084 at timestamp: 1765553134.099426
Sent speed: 18.937170 at timestamp: 1765553134.110915
Sent speed: 71.128777 at timestamp: 1765553134.121806
Sent speed: 71.565086 at timestamp: 1765553134.134227
Sent speed: 50.214939 at timestamp: 1765553134.145528
Sent speed: 27.209600 at timestamp: 1765553134.158824
Sent speed: 95.801270 at timestamp: 1765553134.170043
Sent speed: 65.294075 at timestamp: 1765553134.181571
Sent speed: 68.531258 at timestamp: 1765553134.191949
Sent speed: 21.491367 at timestamp: 1765553134.202355
Sent speed: 64.089493 at timestamp: 1765553134.213745
Sent speed: 35.669674 at timestamp: 1765553134.225708
Sent speed: 91.436989 at timestamp: 1765553134.235969
Sent speed: 59.756927 at timestamp: 1765553134.247687
Sent speed: 22.744740 at timestamp: 1765553134.258515
Sent speed: 25.698269 at timestamp: 1765553134.271051
Sent speed: 14.207596 at timestamp: 1765553134.284656
Sent speed: 2.650969 at timestamp: 1765553134.294860
Sent speed: 55.343609 at timestamp: 1765553134.305437
Sent speed: 11.724293 at timestamp: 1765553134.317025
Sent speed: 39.211693 at timestamp: 1765553134.332587
Sent speed: 52.898163 at timestamp: 1765553134.343421
Sent speed: 4.984313 at timestamp: 1765553134.354310
Sent speed: 91.386147 at timestamp: 1765553134.371353
Sent speed: 60.725559 at timestamp: 1765553134.382204
Sent speed: 75.167862 at timestamp: 1765553134.393728
Sent speed: 46.753838 at timestamp: 1765553134.409274
Sent speed: 12.630364 at timestamp: 1765553134.419734
Sent speed: 33.391045 at timestamp: 1765553134.430061
Sent speed: 97.390465 at timestamp: 1765553134.442394
Sent speed: 32.336746 at timestamp: 1765553134.453044
Sent speed: 55.474751 at timestamp: 1765553134.464846
Sent speed: 59.240425 at timestamp: 1765553134.475426
Sent speed: 11.486693 at timestamp: 1765553134.490294
Sent speed: 44.560459 at timestamp: 1765553134.507407
